player_name,team_abbreviation,old_ppg,new_ppg,ppg_difference,ppg_percent_inc
Malik Monk,CHA,10.254545454545454,10.327272727272728,0.07272727272727408,0.007042253521126862
Malik Newman,CLE,NA,NA,NA,NA
Marc Gasol,TOR,7.638888888888889,7.694444444444445,0.05555555555555536,0.0072202166064981865
Marco Belinelli,SAS,5.788461538461538,6.086538461538462,0.29807692307692335,0.048973143759873716
Marcus Morris Sr.,LAC,17.363636363636363,18.318181818181817,0.9545454545454533,0.05210918114143914
Marcus Smart,BOS,13.471698113207546,13.622641509433961,0.15094339622641506,0.011080332409972304
Marial Shayok,PHI,1.5,1.5,0,0
Mario Hezonja,POR,4.787234042553192,4.861702127659575,0.07446808510638281,0.015317286652078765
Markelle Fultz,ORL,12.0625,12.5390625,0.4765625,0.038006230529595064
Markieff Morris,LAL,10.076923076923077,10.307692307692308,0.23076923076923173,0.022388059701492602
Marko Guduric,MEM,4.0476190476190474,4.119047619047619,0.07142857142857117,0.01734104046242768
Marques Bolden,CLE,NA,NA,NA,NA
Marquese Chriss,GSW,9.288135593220339,9.330508474576272,0.042372881355932535,0.004541326067211693
Marvin Bagley III,SAC,14.23076923076923,14.576923076923077,0.3461538461538467,0.0237467018469657
Marvin Williams,MIL,6.134615384615385,6.173076923076923,0.038461538461538325,0.006230529595015577
Mason Plumlee,DEN,7.169811320754717,7.188679245283019,0.018867924528302105,0.002624671916010568
Matisse Thybulle,PHI,4.684210526315789,4.692982456140351,0.008771929824561653,0.0018691588785046953
Matt Mooney,CLE,0.5,0.625,0.125,0.19999999999999996
Matt Thomas,TOR,4.515151515151516,4.712121212121212,0.19696969696969635,0.041800643086816636
Matthew Dellavedova,CLE,3.1052631578947367,3.1315789473684212,0.026315789473684514,0.008403361344537896
Maurice Harkless,NYK,5.741935483870968,5.782258064516129,0.04032258064516103,0.006973500697350032
Max Strus,CHI,2.5,2.5,0,0
Maxi Kleber,DAL,9.151515151515152,9.196969696969697,0.04545454545454497,0.0049423393739702615
Melvin Frazier Jr.,ORL,1.2,1.2333333333333334,0.03333333333333344,0.027027027027027084
Meyers Leonard,MIA,6.122448979591836,6.142857142857143,0.02040816326530681,0.0033222591362127574
Mfiondu Kabengele,LAC,3.5,3.5,0,0
Michael Carter-Williams,ORL,7.190476190476191,7.25,0.05952380952380931,0.008210180623973717
Michael Frazier,HOU,1.75,1.75,0,0
Michael Kidd-Gilchrist,DAL,2.4761904761904763,2.4761904761904763,0,0
Michael Porter Jr.,DEN,7.458333333333333,7.625,0.16666666666666696,0.021857923497267784
Mikal Bridges,PHX,8.692307692307692,8.784615384615385,0.09230769230769376,0.01050788091068322
Mike Conley,UTA,13.829268292682928,14.121951219512194,0.2926829268292668,0.02072538860103612
Mike Muscala,OKC,4.609756097560975,4.658536585365853,0.04878048780487809,0.010471204188481686
Mike Scott,PHI,5.682539682539683,5.753968253968254,0.07142857142857117,0.012413793103448256
Miles Bridges,CHA,12.96923076923077,13.076923076923077,0.10769230769230731,0.008235294117647007
Mitchell Robinson,NYK,9.672131147540984,9.680327868852459,0.00819672131147442,8.467400508043177e-4
Miye Oni,UTA,0,0,0,NaN
Mo Bamba,ORL,5.533333333333333,5.6,0.06666666666666643,0.011904761904761862
Monte Morris,DEN,8.446153846153846,8.861538461538462,0.4153846153846157,0.046875
Montrezl Harrell,LAC,18.61904761904762,18.650793650793652,0.03174603174603163,0.0017021276595744483
Moritz Wagner,WAS,9.513513513513514,9.527027027027026,0.013513513513512265,0.0014184397163119478
Moses Brown,POR,1.2222222222222223,1.2222222222222223,0,0
Mychal Mulder,GSW,11,11.142857142857142,0.14285714285714235,0.012820512820512775
Myles Turner,IND,11.836363636363636,12.154545454545454,0.31818181818181834,0.02617801047120416
Nassir Little,POR,3.5833333333333335,3.59375,0.010416666666666519,0.0028985507246376274
Naz Mitrou-Long,IND,4.666666666666667,4.666666666666667,0,0
Naz Reid,MIN,8.966666666666667,8.966666666666667,0,0
Nemanja Bjelica,SAC,11.859375,11.9375,0.078125,0.00654450261780104
Nerlens Noel,OKC,7.709090909090909,7.790909090909091,0.08181818181818201,0.010501750291715295
Nickeil Alexander-Walker,NOP,5.146341463414634,5.195121951219512,0.04878048780487809,0.009389671361502372
Nicolas Batum,CHA,3.590909090909091,3.6136363636363638,0.02272727272727293,0.0062893081761007386
Nicolas Claxton,BKN,4.4,4.433333333333334,0.033333333333333215,0.007518796992481147
Nicolo Melli,NOP,6.826923076923077,6.9326923076923075,0.10576923076923084,0.015256588072122046
Nigel Williams-Goss,UTA,0.4444444444444444,0.5,0.05555555555555558,0.11111111111111116
Nikola Jokic,DEN,20.2,20.907692307692308,0.7076923076923087,0.03384841795437832
Nikola Vucevic,ORL,19.48148148148148,20.00925925925926,0.5277777777777786,0.026376677464136966
Noah Vonleh,DEN,3.8484848484848486,3.8636363636363638,0.015151515151515138,0.0039215686274509665
Norman Powell,TOR,16.386363636363637,16.545454545454547,0.15909090909091006,0.009615384615384692
Norvel Pelle,PHI,2.1,2.1,0,0
OG Anunoby,TOR,10.714285714285714,10.753968253968255,0.03968253968254132,0.0036900369003691758
Omari Spellman,MIN,7.551020408163265,7.755102040816326,0.204081632653061,0.02631578947368418
Oshae Brissett,TOR,1.9473684210526316,1.9473684210526316,0,0
Otto Porter Jr.,CHI,11.928571428571429,12.214285714285714,0.2857142857142847,0.023391812865496964
P.J. Tucker,HOU,7.125,7.1953125,0.0703125,0.009771986970684043
P.J. Washington,CHA,12.241379310344827,12.28448275862069,0.04310344827586299,0.0035087719298246833
PJ Dozier,DEN,4.095238095238095,4.333333333333333,0.23809523809523814,0.05494505494505497
Pascal Siakam,TOR,23.641509433962263,24.066037735849058,0.42452830188679513,0.017640141121129105
Pat Connaughton,MIL,5.065573770491803,5.065573770491803,0,0
Patrick Beverley,LAC,7.916666666666667,7.9375,0.020833333333333037,0.002624671916010457
Patrick McCaw,TOR,4.594594594594595,4.6891891891891895,0.09459459459459474,0.02017291066282423
Patrick Patterson,LAC,4.588235294117647,4.617647058823529,0.02941176470588225,0.006369426751592355
Patty Mills,SAS,11.666666666666666,11.96031746031746,0.2936507936507944,0.024552090245520963
Paul George,LAC,20.952380952380953,21.583333333333332,0.6309523809523796,0.02923331494760062
Paul Millsap,DEN,12.022727272727273,12.227272727272727,0.20454545454545325,0.016728624535315872
Paul Watson,TOR,0.2,0.2,0,0
Quinn Cook,LAL,4.815789473684211,5.065789473684211,0.25,0.04935064935064937
Quinndary Weatherspoon,SAS,NA,NA,NA,NA
RJ Barrett,NYK,14.339285714285714,14.544642857142858,0.20535714285714413,0.01411909146715784
Rajon Rondo,LAL,7.125,7.260416666666667,0.13541666666666696,0.0186513629842181
Raul Neto,PHI,4.326530612244898,4.3979591836734695,0.07142857142857117,0.016241299303944245
Rayjon Tucker,UTA,1.3571428571428572,1.3928571428571428,0.03571428571428559,0.02564102564102555
Reggie Bullock,NYK,8.068965517241379,8.46551724137931,0.3965517241379306,0.046843177189409335
Reggie Jackson,LAC,12.782608695652174,12.956521739130435,0.17391304347826164,0.0134228187919464
Richaun Holmes,SAC,12.820512820512821,12.948717948717949,0.12820512820512775,0.00990099009900991
Ricky Rubio,PHX,13.035087719298245,13.666666666666666,0.6315789473684212,0.04621309370988447
Robert Covington,HOU,12.806451612903226,12.879032258064516,0.07258064516129004,0.005635566687539062
Robert Williams III,BOS,4.260869565217392,4.304347826086956,0.04347826086956452,0.010101010101009944
Robin Lopez,MIL,5.5,5.55,0.04999999999999982,0.009009009009009028
Rodions Kurucs,BKN,4.153846153846154,4.153846153846154,0,0
Rodney Hood,POR,10.952380952380953,11.428571428571429,0.4761904761904763,0.04166666666666663
Rodney McGruder,LAC,3.18,3.19,0.009999999999999787,0.0031347962382444194
Romeo Langford,BOS,2.5555555555555554,2.5925925925925926,0.0370370370370372,0.014285714285714346
Rondae Hollis-Jefferson,TOR,7.211538461538462,7.298076923076923,0.08653846153846168,0.011857707509881465
Royce O'Neale,UTA,6.25,6.2734375,0.0234375,0.0037359900373599153
Rudy Gay,SAS,10.016666666666667,10.516666666666667,0.5,0.047543581616481756
Rudy Gobert,UTA,15.064516129032258,15.064516129032258,0,0
Rui Hachimura,WAS,13.365853658536585,13.878048780487806,0.5121951219512209,0.03690685413005279
Russell Westbrook,HOU,27.471698113207548,28.556603773584907,1.084905660377359,0.037991410637595036
Ryan Anderson,HOU,2.5,2.75,0.25,0.09090909090909094
Ryan Arcidiacono,CHI,4.5,4.551724137931035,0.0517241379310347,0.011363636363636465
Ryan Broekhoff,DAL,4.176470588235294,4.176470588235294,0,0
Sekou Doumbouya,DET,6.394736842105263,6.434210526315789,0.03947368421052655,0.00613496932515345
Semi Ojeleye,BOS,3.1311475409836067,3.180327868852459,0.04918032786885229,0.015463917525773141
Serge Ibaka,TOR,16.02,16.55,0.5300000000000011,0.032024169184290074
Seth Curry,DAL,12.576271186440678,13.042372881355933,0.4661016949152543,0.03573749187784281
Shabazz Napier,WAS,10.333333333333334,10.53921568627451,0.20588235294117574,0.019534883720930152
Shai Gilgeous-Alexander,OKC,19.3015873015873,19.785714285714285,0.4841269841269842,0.02446851183313281
Shake Milton,PHI,9.46875,9.546875,0.078125,0.008183306055646433
Shamorie Ponds,TOR,NA,NA,NA,NA
Shaquille Harrison,CHI,4.837209302325581,4.872093023255814,0.03488372093023262,0.007159904534606243
Skal Labissiere,ATL,5.757575757575758,6.015151515151516,0.2575757575757578,0.04282115869017633
Solomon Hill,MIA,5.351851851851852,5.435185185185185,0.08333333333333304,0.015332197614991383
Spencer Dinwiddie,BKN,20.59375,20.7734375,0.1796875,0.008649868371568226
Stanley Johnson,TOR,1.15,1.175,0.025000000000000133,0.021276595744680993
Stanton Kidd,UTA,NA,NA,NA,NA
Stephen Curry,GSW,20.8,21.4,0.5999999999999979,0.028037383177569986
Sterling Brown,MIL,4.955555555555556,5.011111111111111,0.05555555555555536,0.011086474501108556
Steven Adams,OKC,10.913793103448276,10.939655172413794,0.025862068965517793,0.0023640661938534313
Svi Mykhailiuk,DET,9,9.017857142857142,0.01785714285714235,0.001980198019801871
T.J. McConnell,IND,6.492063492063492,6.849206349206349,0.35714285714285676,0.05214368482039389
T.J. Warren,IND,18.688524590163933,19.516393442622952,0.8278688524590194,0.042419151616967854
TJ Leaf,IND,2.88,2.9,0.020000000000000018,0.006896551724137945
Tacko Fall,BOS,3.1666666666666665,3.1666666666666665,0,0
Taj Gibson,NYK,6.112903225806452,6.32258064516129,0.20967741935483808,0.03316326530612235
Talen Horton-Tucker,LAL,0,0,0,NaN
Tariq Owens,PHX,NA,NA,NA,NA
Taurean Prince,BKN,12.046875,12.2265625,0.1796875,0.014696485623003186
Terance Mann,LAC,1.6,1.6,0,0
Terence Davis,TOR,7.734375,7.7421875,0.0078125,0.0010090817356205317
Terrance Ferguson,OKC,4.18,4.26,0.08000000000000007,0.018779342723004744
Terrence Ross,ORL,14.746031746031745,15.261904761904763,0.5158730158730176,0.0338013520540823
Terry Rozier,CHA,18,18.333333333333332,0.33333333333333215,0.018181818181818077
Thabo Sefolosha,HOU,2.2439024390243905,2.2560975609756095,0.012195121951219079,0.005405405405405239
Thaddeus Young,CHI,10.296875,10.3671875,0.0703125,0.0067822155237377
Thanasis Antetokounmpo,MIL,2.5,2.5,0,0
Theo Pinson,BKN,3.6363636363636362,3.6666666666666665,0.030303030303030276,0.008264462809917328
Thomas Bryant,WAS,12.105263157894736,12.539473684210526,0.4342105263157894,0.0346274921301154
Thon Maker,DET,4.683333333333334,4.75,0.06666666666666643,0.014035087719298178
Tim Frazier,DET,3.5925925925925926,3.759259259259259,0.16666666666666652,0.044334975369458074
Tim Hardaway Jr.,DAL,15.825396825396826,16.27777777777778,0.45238095238095255,0.027791321306679717
Timothe Luwawu-Cabarrot,BKN,6.333333333333333,6.358974358974359,0.02564102564102555,0.0040322580645161255
Tobias Harris,PHI,19.369230769230768,19.923076923076923,0.5538461538461554,0.027799227799227832
Tomas Satoransky,CHI,9.907692307692308,10.023076923076923,0.11538461538461497,0.011511895625479607
Tony Bradley,UTA,4.66,4.66,0,0
Tony Snell,DET,8.033898305084746,8.152542372881356,0.11864406779661074,0.01455301455301461
Torrey Craig,DEN,4.96,4.99,0.03000000000000025,0.006012024048096198
Trae Young,ATL,29.633333333333333,30.033333333333335,0.40000000000000213,0.013318534961154316
Tremont Waters,BOS,3.3,3.4,0.10000000000000009,0.02941176470588236
Treveon Graham,ATL,4.418181818181818,4.4363636363636365,0.01818181818181852,0.004098360655737765
Trevor Ariza,POR,7.981132075471698,7.981132075471698,0,0
Trey Burke,PHI,5.88,6.18,0.2999999999999998,0.04854368932038833
Trey Lyles,SAS,6.412698412698413,6.523809523809524,0.11111111111111072,0.01703163017031628
Tristan Thompson,CLE,12,12.078947368421053,0.0789473684210531,0.0065359477124183885
Troy Brown Jr.,WAS,9.737704918032787,10.081967213114755,0.34426229508196826,0.034146341463414775
Troy Daniels,DEN,4.142857142857143,4.226190476190476,0.08333333333333304,0.019718309859154903
Ty Jerome,PHX,3.5,3.5535714285714284,0.05357142857142838,0.015075376884422065
Tyler Cook,CLE,1.7272727272727273,1.7727272727272727,0.045454545454545414,0.02564102564102566
Tyler Herro,MIA,12.872340425531915,13.436170212765957,0.5638297872340416,0.0419635787806808
Tyler Johnson,PHX,5.741935483870968,6.016129032258065,0.274193548387097,0.04557640750670244
Tyrone Wallace,ATL,2.857142857142857,2.857142857142857,0,0
Tyson Chandler,HOU,1.3076923076923077,1.3076923076923077,0,0
Tyus Jones,MEM,7.446153846153846,7.684615384615385,0.2384615384615385,0.031031031031030998
Udonis Haslem,MIA,1.6666666666666667,1.6666666666666667,0,0
Vic Law,ORL,0,0,0,NaN
Victor Oladipo,IND,13.76923076923077,14.346153846153847,0.5769230769230766,0.04021447721179627
Vince Carter,ATL,4.966666666666667,5.116666666666666,0.14999999999999947,0.02931596091205202
Vincent Poirier,BOS,1.8571428571428572,1.9285714285714286,0.0714285714285714,0.03703703703703698
Vlatko Cancar,DEN,1.2142857142857142,1.2142857142857142,0,0
Wayne Ellington,NYK,5.055555555555555,5.138888888888889,0.08333333333333393,0.016216216216216384
Wendell Carter Jr.,CHI,11.255813953488373,11.44186046511628,0.1860465116279073,0.016260162601625994
Wenyen Gabriel,POR,2.142857142857143,2.1607142857142856,0.017857142857142794,0.008264462809917328
Wes Iwundu,ORL,5.266666666666667,5.4222222222222225,0.1555555555555559,0.028688524590164022
Wesley Matthews,MIL,7.532258064516129,7.596774193548387,0.06451612903225801,0.00849256900212314
Will Barton,DEN,15.051724137931034,15.379310344827585,0.3275862068965516,0.02130044843049328
William Howard,HOU,0,0,0,NaN
Willie Cauley-Stein,DAL,7.222222222222222,7.324074074074074,0.10185185185185208,0.013906447534766109
Willy Hernangomez,CHA,6.129032258064516,6.161290322580645,0.032258064516129004,0.005235602094240788
Wilson Chandler,BKN,5.857142857142857,5.942857142857143,0.0857142857142863,0.014423076923076983
Yogi Ferrell,SAC,4.204545454545454,4.511363636363637,0.30681818181818254,0.06801007556675076
Yuta Watanabe,MEM,1.875,1.90625,0.03125,0.016393442622950838
Zach Collins,POR,9,9.166666666666666,0.16666666666666607,0.018181818181818077
Zach LaVine,CHI,25.5,25.933333333333334,0.43333333333333357,0.016709511568123392
Zach Norvell Jr.,GSW,2,2,0,0
Zhaire Smith,PHI,1.1428571428571428,1.1428571428571428,0,0
Zion Williamson,NOP,23.57894736842105,23.63157894736842,0.05263157894736992,0.0022271714922049712
Zylan Cheatham,NOP,NA,NA,NA,NA
